"@tinocotania @nayibbukele corrupta",""
"Familia venezolana espera aun a las autoridades de Guayaquil, para que retiren el cuerpo de la Sra. Maria del Carme… https://t.co/4CmYGKWOjQ",""
"#QuedateEnCasa, una aplicacion web ecuatoriana para ayudar en medio de la emergencia sanitaria por el coronavirus C… https://t.co/PtkWkeYGli",""
"Julieta Sagniay, medica con coronavirus: Escuche toser toda la noche y amaneci con 17 cadaveres.… https://t.co/zs6EuRI1Bo",""
"MIL PERSONAS CORREN POR ALIMENTOS El problema es la ignorancia de la realidad del pais y del mundo. Esto paso en el… https://t.co/PqF9VXtSPp",""
"No es Espania ni EEUU ni Venezuela, es en el Teodoro Maldonado Carbo. Me duele publicar esto que me envian desde Gua… https://t.co/VuydB0pENr",""
"ESTO ESTA SUCEDIENDO EN ECUADOR: Pasa en Ecuador, hospitales no reciben a pacientes con #coronavirus y los dejan mo… https://t.co/F69HoEDsq7",""
"CUBANO FALLECIDO EN URDESA. Ciudadano cubano Antonio Cardenas Sosa, reside en Urdesa, murio hace 7 dias en la sala… https://t.co/3G8i9uJDHT",""
"CNN EN ESPANIOL Ecuador es uno de los paises mas afectados por el Coronavirus. #coronavirus #EcuadorEnCrisis… https://t.co/gZlzW7A8Oe",""
"POR LO QUE MAS QUIERAN COMPARTAN ESTO CON NOTICIEROS EN EL EXTRANJERO Necesitamos ayuda Internacional ¿ALGUN PAIS Q… https://t.co/t5Be2pCr6p",""
"PROHIBIDO OLVIDAR. ¡¡¡REACCIONA ECUADOR!!!  #SOSGuayaquil #CoronavirusenEcuador #Urdesa #BBCMUNDO #GuayaquilSOS… https://t.co/Nqu8aYEbLR",""
"NO HAY AMBULANCIAS PARA RETIRAR A LOS MUERTOS Crisis en Guayaquil, #Ecuador, por el coronavirus. Un vecino ensenia e… https://t.co/vHsUFVul6u",""
"SEIS CUERPOS EMBALADOS EN LA EMPRESA GAICOR #COVID19 Bandera de Ecuador | Guayaquil. ""Mi nombre Angel Villena, ahor… https://t.co/3cldTT4ikX",""
"LA GENTE SE ESTA MURIENDO Colapso total. #Ecuador necesita ayuda internacional. #coronavirus #guayaquil… https://t.co/YC6KDYgjqZ",""
"PRESIDENTES DE LAS NACIONES Varios gobernantes del mundo reconocen que en Dios es donde esta nuestra fortaleza.… https://t.co/xc4FsDCYyf",""
"32 ENSENIANZAS QUE DEJA LA PANDEMIA DEL CORONAVIRUS. #COVID19Ecuador #coronavirusenecuador #coronavirus #guayaquil… https://t.co/cYmj1DoFaT",""
"ESTA ES LA SITUACION ACTUAL DEL HOSPITAL DE NINIO Hospital Icaza Bustamante Hospital del Ninios, Icaza Bustamante… https://t.co/CoySWKJDDh",""
"MUERTOS EN EL HOSPITAL DE LOS CEIBOS EN GUAYAQUIL. ESCALOFRIANTE VIDEO QUE HABRIA SIDO GRABADO EN EL HOSPITAL DE LO… https://t.co/5IXvjo5H8J",""
"NO PERMITAN QUE LO BAJEN, LLEVENSELO Policias Ecuatorianos dejan los muertos de covid 19 en las calles de Guayaquil… https://t.co/CZe6dlwxrS",""
"EN ECUADOR HAY CUERPOS TIRADOS EN LAS CALLES #COVID19Ecuador #coronavirusenecuador #CoronavirusEcuador  #Guayaquil   https://t.co/jEF2wtQwvW",""
"MI HERMANO ACABA DE FALLECER Estas tristes y dolorosas imagenes corresponden a lo que esta pasando en #Ecuador, don… https://t.co/uNqdLFAy0t",""
"¡DIOS MIO LINDO LO LLEVAN ALLI EN LA 28 Y CALLEJON PARRA! #COVID19Ecuador #coronavirusenecuador #coronavirus… https://t.co/A86l05wByE",""
"PERSONAS MURIENDO EN SUS CASAS, SIN ATENCION MEDICA. #COVID19Ecuador #coronavirusenecuador #coronavirus  https://t.co/oUaR95jgdE",""
"ACABO DE VER COMO UNA COMPANIERA ACABA DE FALLECER Imagenes Preocupantes de lo que se esta viviendo en #Ecuador por… https://t.co/PyiyZAuFGs",""
"SIGUEN CAYENDO AL SUELO. #COVID19Ecuador #coronavirusenecuador #coronavirus #Guayaquil   https://t.co/YlCwg2plPe",""
"EN LAS CALLES PERSONAS QUE HAN FALLECIDO. VERGUENZA INTERNACIONAL. #COVID19Ecuador #coronavirusenecuador… https://t.co/yPFCcZYRhF",""
"A LOS CADAVERES HAY QUE ECHARLES CAL ENCIMA DEL CUERPO No es necesario cremar a los fallecidos por COVID 19… https://t.co/uKJTKdlr98",""
"ATAUD EMBALADO CON CORONAVIRUS ES ABANDONADO EN AV. LAS AGUAS SECTOR URDESA #COVID19Ecuador #coronavirusenecuador… https://t.co/Yd1S6yhHlV",""
"GALLINAZOS SOBREVOLANDO HOSPITAL DEL IEES #COVID19Ecuador #coronavirusenecuador #coronavirus #Guayaquil   https://t.co/xnADRItDW1",""
"¡AYUDEN! Como en las peliculas de terror. Guayaquil vive jornadas de intenso panico y dolor. Colapso total del sist… https://t.co/vHZnBy7ZPR",""
"AMBULANCIA LLEGA DESPUES DE 40 MINUTOS Esto es real seniores, el gobierno quiere seguir enganiando al pueblo. Todo se… https://t.co/OUsnHwvQll",""
"ACABA DE CAER UN SENIOR AQUI  Esto es real seniores, el gobierno quiere seguir enganiando al pueblo. Todo se les salio… https://t.co/ryAQTBw4Af",""
"VICTORIA RAMIREZ NO RESULTO SER BENEFICIADA #COVID19Ecuador #coronavirusenecuador #coronavirus  https://t.co/vo9lDfuGCA",""
